Country Name	Country Code	Indicator Name	Life expectancy at birth 1960	Life expectancy at birth 1961	Life expectancy at birth 1962	Life expectancy at birth 1963	Life expectancy at birth 1964	Life expectancy at birth 1965	Life expectancy at birth 1966	Life expectancy at birth 1967	Life expectancy at birth 1968	Life expectancy at birth 1969	Life expectancy at birth 1970	Life expectancy at birth 1971	Life expectancy at birth 1972	Life expectancy at birth 1973	Life expectancy at birth 1974	Life expectancy at birth 1975	Life expectancy at birth 1976	Life expectancy at birth 1977	Life expectancy at birth 1978	Life expectancy at birth 1979	Life expectancy at birth 1980	Life expectancy at birth 1981	Life expectancy at birth 1982	Life expectancy at birth 1983	Life expectancy at birth 1984	Life expectancy at birth 1985	Life expectancy at birth 1986	Life expectancy at birth 1987	Life expectancy at birth 1988	Life expectancy at birth 1989	Life expectancy at birth 1990	Life expectancy at birth 1991	Life expectancy at birth 1992	Life expectancy at birth 1993	Life expectancy at birth 1994	Life expectancy at birth 1995	Life expectancy at birth 1996	Life expectancy at birth 1997	Life expectancy at birth 1998	Life expectancy at birth 1999	Life expectancy at birth 2000	Life expectancy at birth 2001	Life expectancy at birth 2002	Life expectancy at birth 2003	Life expectancy at birth 2004	Life expectancy at birth 2005	Life expectancy at birth 2006	Life expectancy at birth 2007	Life expectancy at birth 2008	Life expectancy at birth 2009	Life expectancy at birth 2010	Life expectancy at birth 2011	Life expectancy at birth 2012	Life expectancy at birth 2013	Life expectancy at birth 2014
Cote d'Ivoire	CIV	36.87241463	37.56307317	38.23382927	38.88017073	39.50509756	40.12441463	40.76192683	41.43695122	42.161	42.93209756	43.74343902	44.57982927	45.41602439	46.23121951	47.00946341	47.74221951	48.42487805	49.06165854	49.65590244	50.20404878	50.70907317	51.1744878	51.60290244	51.98839024	52.3224878	52.59412195	52.79168293	52.90417073	52.91819512	52.82743902	52.60692683	52.23273171	51.71160976	51.0675122	50.33609756	49.56065854	48.7902439	48.07504878	47.4635122	46.99256098	46.69939024	46.60760976	46.69558537	46.93297561	47.29653659	47.75185366	48.2587561	48.77882927	49.27978049	49.7404878	50.15146341	50.51721951	50.86334146	51.20846341	51.55958537
Cameroon	CMR	41.5237561	41.96534146	42.40595122	42.84356098	43.27865854	43.71517073	44.1585122	44.61363415	45.08456098	45.57178049	46.07639024	46.5984878	47.13219512	47.67156098	48.21112195	48.74639024	49.27382927	49.79036585	50.28843902	50.763	51.20702439	51.6135122	51.98197561	52.31041463	52.59734146	52.84478049	53.05673171	53.23821951	53.38978049	53.50995122	53.59126829	53.62426829	53.60195122	53.52482927	53.39687805	53.21860976	52.99053659	52.72609756	52.44673171	52.17385366	51.93587805	51.75719512	51.65526829	51.63904878	51.7164878	51.88904878	52.1502439	52.47914634	52.85582927	53.26485366	53.69482927	54.13736585	54.5875122	55.04180488	55.4927561
"Congo, Rep."	COG	48.58163415	49.23004878	49.84395122	50.41885366	50.95229268	51.44136585	51.88865854	52.29821951	52.67707317	53.02919512	53.35953659	53.6725122	53.97	54.25541463	54.53119512	54.80285366	55.07641463	55.34890244	55.61390244	55.86490244	56.09087805	56.28280488	56.42917073	56.51843902	56.54217073	56.48785366	56.3485122	56.12670732	55.82946341	55.46385366	55.02897561	54.52239024	53.95912195	53.36265854	52.76392683	52.18885366	51.65982927	51.20219512	50.84736585	50.62826829	50.58987805	50.77319512	51.17929268	51.79421951	52.598	53.56153659	54.64782927	55.80131707	56.96507317	58.09363415	59.14312195	60.08517073	60.92390244	61.66639024	62.31114634
Colombia	COL	56.7167561	57.24773171	57.73921951	58.2007561	58.64126829	59.06217073	59.46334146	59.84021951	60.19578049	60.53704878	60.87319512	61.21139024	61.56078049	61.92839024	62.32160976	62.75214634	63.23212195	63.75826829	64.31897561	64.90034146	65.47817073	66.02492683	66.52007317	66.94692683	67.29953659	67.57429268	67.77680488	67.92919512	68.05473171	68.17097561	68.29719512	68.45131707	68.64021951	68.86563415	69.12958537	69.42692683	69.74836585	70.075	70.39495122	70.70056098	70.98870732	71.26039024	71.52173171	71.77690244	72.02495122	72.26392683	72.49143902	72.7055122	72.90717073	73.09695122	73.27785366	73.45480488	73.63078049	73.80973171	73.99314634
Comoros	COM	41.44243902	41.83953659	42.2377561	42.635	43.03270732	43.43426829	43.84560976	44.27119512	44.71204878	45.16821951	45.63178049	46.09336585	46.54758537	46.99153659	47.43073171	47.87570732	48.34292683	48.84529268	49.38919512	49.97412195	50.596	51.24434146	51.90312195	52.55736585	53.19756098	53.81919512	54.42229268	55.00936585	55.58092683	56.1305122	56.65360976	57.14521951	57.59934146	58.01346341	58.38258537	58.69717073	58.94717073	59.13558537	59.27092683	59.36568293	59.43890244	59.51014634	59.59892683	59.72080488	59.8887561	60.10978049	60.38831707	60.71234146	61.06729268	61.44419512	61.8305122	62.2127561	62.58297561	62.93217073	63.25685366
Cabo Verde	CPV	48.85641463	49.04597561	49.3165122	49.6805122	50.139	50.67997561	51.28041463	51.91082927	52.54673171	53.17565854	53.79458537	54.40904878	55.03356098	55.67663415	56.3387561	57.02092683	57.72463415	58.44234146	59.16504878	59.8837561	60.58497561	61.25621951	61.8894878	62.48131707	63.02719512	63.52712195	63.98207317	64.40304878	64.80153659	65.1865122	65.5705122	65.9635122	66.37153659	66.79458537	67.23212195	67.67865854	68.12314634	68.55556098	68.96641463	69.35468293	69.72439024	70.08602439	70.44814634	70.81326829	71.17639024	71.52353659	71.83568293	72.09936585	72.30953659	72.47121951	72.59790244	72.70956098	72.82821951	72.97236585	73.147
Costa Rica	CRI	60.57619512	61.28856098	61.98378049	62.6497561	63.2794878	63.86892683	64.42058537	64.94602439	65.45631707	65.9594878	66.46260976	66.97170732	67.48931707	68.01746341	68.55917073	69.11941463	69.70319512	70.306	70.91931707	71.53219512	72.13019512	72.69790244	73.22334146	73.69707317	74.11460976	74.47343902	74.77604878	75.03539024	75.26287805	75.4684878	75.65868293	75.84192683	76.02021951	76.19753659	76.37634146	76.55860976	76.74180488	76.92241463	77.09692683	77.26436585	77.42268293	77.57087805	77.70946341	77.84046341	77.96536585	78.08665854	78.20780488	78.33031707	78.45773171	78.59260976	78.73604878	78.89017073	79.05353659	79.22521951	79.40270732
Caribbean small states	CSS	62.3182116	62.81520131	63.27171776	63.68432155	64.05415683	64.38319988	64.67659178	64.94398507	65.19618895	65.44180903	65.68847665	65.94199647	66.20375203	66.47194497	66.74572888	67.02283233	67.30080055	67.57384126	67.8376321	68.09098792	68.33016312	68.54725988	68.74464671	68.919423	69.06820515	69.18985949	69.28981016	69.37949032	69.44146219	69.51120366	69.57310829	69.62852284	69.71499031	69.7191243	69.76056928	69.80508166	69.85865018	69.98768607	69.99233105	70.08080112	70.19058366	70.32723864	70.55866744	70.66962027	70.86987736	71.08422353	71.30823033	71.53580442	71.76147444	71.97936801	72.18459591	72.37330938	72.54548474	72.70227286	72.84469981
Cuba	CUB	63.90465854	64.51643902	65.13821951	65.76802439	66.40180488	67.03156098	67.6492439	68.24785366	68.82087805	69.36580488	69.88309756	70.37829268	70.85639024	71.32095122	71.7694878	72.19760976	72.59885366	72.96626829	73.29582927	73.58453659	73.8317561	74.03636585	74.20326829	74.33939024	74.4477561	74.52892683	74.58153659	74.60770732	74.61804878	74.62309756	74.64380488	74.70056098	74.80329268	74.95892683	75.16397561	75.409	75.67563415	75.94197561	76.19307317	76.42587805	76.64480488	76.86521951	77.10246341	77.36395122	77.64468293	77.93214634	78.20595122	78.44919512	78.6505122	78.81097561	78.93563415	79.0395122	79.14160976	79.25639024	79.39082927
Curacao	CUW																																															74.7097561	75.36341463	75.3097561	76.15609756		77.47317073			77.82439024
Cayman Islands	CYM																																																							
Cyprus	CYP	69.59392683	69.92782927	70.2512439	70.56468293	70.86912195	71.16507317	71.45253659	71.731	72.0024878	72.26597561	72.52297561	72.77297561	73.01697561	73.25446341	73.48546341	73.71043902	73.93041463	74.14487805	74.35385366	74.55782927	74.75680488	74.95129268	75.1407561	75.3252439	75.50621951	75.68270732	75.85617073	76.02512195	76.19107317	76.35402439	76.51395122	76.67139024	76.82631707	76.97826829	77.12770732	77.27465854	77.41909756	77.56102439	77.70092683	77.83780488	77.97168293	78.10056098	78.22395122	78.34585366	78.4657561	78.58960976	78.72287805	78.8685122	79.02753659	79.1994878	79.38195122	79.5715122	79.76226829	79.94978049	80.13156098
Czech Republic	CZE	70.34878049	70.51268293	69.78682927	70.30439024	70.4595122	70.16317073	70.38487805	70.26414634	69.84073171	69.36707317	69.4402439	69.67707317	70.17658537	70.02268293	70.08658537	70.41463415	70.53268293	70.57341463	70.64390244	70.7495122	70.27804878	70.72219512	70.80780488	70.59146341	70.83756098	71.04634146	70.99731707	71.44560976	71.64146341	71.67560976	71.38390244	71.89829268	72.27170732	72.76780488	72.97268293	73.07487805	73.71463415	73.82487805	74.51463415	74.66829268	74.96829268	75.17317073	75.22195122	75.17073171	75.72195122	75.92439024	76.52439024	76.72439024	76.97560976	77.07804878	77.42439024	77.87317073	78.07560976	78.17560976	78.27560976
Germany	DEU	69.31295122	69.50995122	69.6925122	69.86009756	70.01370732	70.15182927	70.27092683	70.3735122	70.46509756	70.55068293	70.63978049	70.74287805	70.867	71.01668293	71.19541463	71.40173171	71.63414634	71.88368293	72.14280488	72.40853659	72.67790244	72.95239024	73.23097561	73.51214634	73.79285366	74.06453659	74.32163415	74.55960976	74.77895122	74.98268293	75.17736585	75.3195122	75.8195122	75.87073171	76.27073171	76.42195122	76.67317073	77.07317073	77.47560976	77.72682927	77.92682927	78.32926829	78.22926829	78.3804878	78.6804878	78.93170732	79.13170732	79.53414634	79.73658537	79.83658537	79.98780488	80.74146341	80.89268293	80.84390244	80.84390244
Djibouti	DJI	44.02126829	44.45134146	44.87443902	45.29104878	45.70863415	46.14714634	46.6335122	47.18165854	47.79163415	48.45292683	49.13609756	49.8017561	50.4154878	50.95485366	51.41390244	51.80360976	52.14997561	52.48690244	52.83987805	53.21736585	53.61734146	54.02885366	54.43241463	54.811	55.15863415	55.47273171	55.75673171	56.01665854	56.25592683	56.47360976	56.66317073	56.81614634	56.92958537	57.00358537	57.04365854	57.05341463	57.03841463	57.01119512	56.98773171	56.98146341	57.01034146	57.0882439	57.22056098	57.41121951	57.66363415	57.98429268	58.37668293	58.82934146	59.32387805	59.84280488	60.36068293	60.85056098	61.29597561	61.68646341	62.0155122
Dominica	DMA																							71.46341463					71.96341463					73.95121951					75.95121951					76.59756098												
Denmark	DNK	72.17658537	72.43829268	72.3197561	72.4004878	72.48512195	72.37073171	72.44414634	72.92219512	73.12146341	73.22097561	73.34341463	73.41463415	73.43902439	73.68219512	73.80829268	74.07512195	73.7397561	74.63243902	74.39292683	74.21926829	74.10170732	74.2304878	74.55121951	74.4204878	74.56219512	74.42756098	74.5797561	74.69121951	74.77170732	74.7997561	74.80536585	75.15780488	75.19414634	75.11682927	75.37512195	75.21268293	75.59146341	75.94512195	76.13902439	76.34146341	76.59268293	76.79268293	76.89512195	77.14390244	77.49268293	77.84390244	78.09512195	78.19512195	78.44634146	78.59756098	79.1	79.8	80.05121951	80.3	80.54878049
Dominican Republic	DOM	51.84526829	52.5782439	53.2992439	54.00678049	54.70031707	55.37882927	56.04426829	56.69509756	57.33034146	57.9465122	58.53968293	59.10490244	59.63926829	60.14326829	60.61692683	61.06219512	61.48104878	61.87890244	62.26514634	62.64726829	63.03568293	63.43936585	63.86282927	64.30807317	64.77763415	65.27253659	65.79578049	66.33892683	66.88856098	67.43270732	67.95041463	68.42221951	68.83712195	69.19063415	69.48326829	69.7205122	69.91634146	70.09173171	70.26365854	70.44214634	70.63373171	70.83892683	71.05180488	71.26682927	71.48353659	71.70039024	71.91682927	72.13131707	72.34231707	72.54831707	72.74980488	72.94529268	73.13531707	73.31990244	73.50002439
Algeria	DZA	46.13512195	46.59031707	47.045	47.49619512	47.94190244	48.37609756	48.79080488	49.1875122	49.57270732	49.95590244	50.34363415	50.74392683	51.17180488	51.64570732	52.18807317	52.8362439	53.6305122	54.57826829	55.66753659	56.87487805	58.16402439	59.4867561	60.78634146	62.00895122	63.11712195	64.0737561	64.85719512	65.48714634	65.98943902	66.38204878	66.69458537	66.95873171	67.20968293	67.4754878	67.77553659	68.12107317	68.50921951	68.92121951	69.34095122	69.76292683	70.18390244	70.6017561	71.01485366	71.421	71.81626829	72.19656098	72.55770732	72.89836585	73.21931707	73.52102439	73.80404878	74.07	74.32409756	74.56895122	74.80809756
East Asia & Pacific (excluding high income)	EAP	45.46646641	45.9081444	46.62007167	47.63945403	48.97543285	50.55343297	52.25810047	53.95374585	55.52346745	56.90848392	58.0829063	59.06267493	59.91558008	60.70050237	61.43451172	62.13054654	62.79303348	63.41442351	63.99049058	64.51929854	64.99937871	65.43187979	65.82347819	66.17645964	66.4958686	66.78628007	67.04962584	67.28860196	67.50543762	67.70661082	67.8956796	68.07640142	68.25260959	68.43077211	68.61935781	68.83075671	69.07539288	69.35674528	69.67224894	70.01776349	70.38437308	70.76138298	71.13363591	71.48979308	71.82203952	72.12440044	72.39476563	72.63781206	72.86093936	73.06613679	73.25832584	73.44222634	73.6222531	73.80252571	73.98572304
Early-demographic dividend	EAR	45.14742623	45.8164899	46.42609621	46.97519131	47.57882019	48.17495707	48.81294353	49.37746442	49.92359365	50.45523827	50.9788403	51.50288404	52.0312008	52.57376526	53.12488355	53.68310295	54.24333132	54.79289548	55.32456084	55.83156033	56.31082347	56.76523093	57.2015263	57.63117373	58.05707712	58.48338903	58.9090108	59.33492789	59.75575954	60.18087274	60.61007582	61.03506327	61.46003906	61.88476283	62.30069862	62.70241756	63.08691883	63.45060858	63.79708928	64.12819925	64.44628161	64.75736227	65.06691166	65.38078706	65.70150058	66.03000034	66.37028036	66.71684118	67.06796008	67.41910915	67.76523919	68.10269939	68.42853911	68.74176179	69.03914207
East Asia & Pacific	EAS	48.22677442	48.75582501	49.42296055	50.39278484	51.58438454	52.94961711	54.48085663	55.96789819	57.34385647	58.58675901	59.64046497	60.56529841	61.36566599	62.06822272	62.77168934	63.447333	64.05998458	64.6440037	65.17017643	65.66278291	66.07803515	66.49523243	66.88529519	67.20408282	67.53393359	67.82369947	68.09688269	68.34818553	68.53811869	68.75257017	68.92980959	69.1197911	69.28309363	69.46095457	69.66043675	69.84062099	70.11553678	70.39551134	70.69055597	71.01638452	71.39122554	71.7638917	72.11905538	72.45788816	72.78565229	73.06039638	73.34397183	73.58465954	73.80130839	74.02087226	74.19414636	74.35283056	74.55052284	74.73859855	74.92850744
Europe & Central Asia (excluding high income)	ECA	63.3807316	63.90422347	64.30178482	64.67033619	64.97262557	65.20156065	65.37545022	65.49868744	65.64663646	65.73591719	65.98266912	66.18754382	66.23084418	66.33811696	66.43961435	66.25557859	66.2346571	66.23953332	66.30488526	66.24628918	66.37137626	66.58726414	66.92226426	67.04352765	67.03957755	67.44967481	68.20545496	68.37233105	68.43969446	68.38727157	68.25626529	67.99675859	67.3472084	66.481519	66.23103363	66.48559376	66.90941332	67.4778413	67.62082876	67.59008523	67.56730635	67.82030564	67.77948037	67.90375612	68.21510748	68.33629915	68.93419784	69.42256413	69.69077047	70.27439377	70.58648077	71.11558558	71.53620364	71.73616714	71.89472566
Europe & Central Asia	ECS	67.02999509	67.39469226	67.48931558	67.75986674	68.15807704	68.3109256	68.52274189	68.64869206	68.72086521	68.72907749	69.00870983	69.14597891	69.34939155	69.4435886	69.64600784	69.6194173	69.71945482	69.89160134	69.98153063	70.10060962	70.20455446	70.47035826	70.76184293	70.83198932	70.98294024	71.19552022	71.67951925	71.89381676	72.01738754	72.07594267	72.07460899	71.98127147	71.906807	71.58537765	71.65091957	71.84104738	72.19486491	72.58401698	72.80461164	72.90653698	73.0248189	73.34084581	73.4002038	73.50799104	73.93509897	74.08995434	74.57378934	74.92140241	75.16710057	75.55236185	75.84470244	76.37371734	76.55823317	76.7892239	76.89220421
Ecuador	ECU	53.215	53.82029268	54.38753659	54.91019512	55.38729268	55.82082927	56.21934146	56.59982927	56.97731707	57.3637561	57.77012195	58.20439024	58.6664878	59.15541463	59.67219512	60.21285366	60.77346341	61.34656098	61.92519512	62.50690244	63.09219512	63.68404878	64.28543902	64.89631707	65.51219512	66.12753659	66.73731707	67.33404878	67.91321951	68.46834146	68.99536585	69.49326829	69.96358537	70.40882927	70.82904878	71.22682927	71.60473171	71.96431707	72.30814634	72.6352439	72.94417073	73.23043902	73.492	73.72780488	73.94231707	74.13797561	74.32021951	74.49502439	74.66782927	74.84460976	75.02980488	75.22643902	75.433	75.6485122	75.8724878
"Egypt, Arab Rep."	EGY	48.01370732	48.58158537	49.1065122	49.60195122	50.07539024	50.52039024	50.9204878	51.2682439	51.56868293	51.84178049	52.1224878	52.4552439	52.86995122	53.38307317	53.99609756	54.693	55.44182927	56.20063415	56.93797561	57.64136585	58.31582927	58.98043902	59.65717073	60.358	61.07595122	61.789	62.46863415	63.08982927	63.64056098	64.12080488	64.54907317	64.95534146	65.36963415	65.80995122	66.27829268	66.76068293	67.23209756	67.66407317	68.03658537	68.34514634	68.5907561	68.78643902	68.95265854	69.10943902	69.26578049	69.42968293	69.60319512	69.78229268	69.96446341	70.15014634	70.34029268	70.53331707	70.72914634	70.92578049	71.12170732
Euro area	EMU	69.27371101	69.64436515	69.60281546	69.77242602	70.23234036	70.31869107	70.59547424	70.73566023	70.78598154	70.79269027	71.15697158	71.2647898	71.60383687	71.69888013	72.02448757	72.16771061	72.43328707	72.78877653	73.01045133	73.33376185	73.52758225	73.81093553	74.15401422	74.22920616	74.58799158	74.75764035	75.05656754	75.34586769	75.53036922	75.7517958	75.89682735	76.02340044	76.37858954	76.4856543	76.79374898	76.95396182	77.21694108	77.57972728	77.79547338	78.02014248	78.27412635	78.59677042	78.68434302	78.70705506	79.2785641	79.42614449	79.85599295	80.09975173	80.30279258	80.50341313	80.74665821	81.30310224	81.31225454	81.59404888	81.64866944
Eritrea	ERI	37.36290244	37.59887805	37.85158537	38.12312195	38.41453659	38.72697561	39.06107317	39.41343902	39.77868293	40.15085366	40.5235122	40.89121951	41.24885366	41.59229268	41.91692683	42.21463415	42.47673171	42.70814634	42.91678049	43.11504878	43.31992683	43.54992683	43.82263415	44.15014634	44.54502439	45.01131707	45.55058537	46.15185366	46.80314634	47.49802439	48.23595122	49.0184878	49.84004878	50.68968293	51.55134146	52.40460976	53.22853659	54.00960976	54.73934146	55.41168293	56.02502439	56.58278049	57.10282927	57.60268293	58.09282927	58.59241463	59.11656098	59.66941463	60.25007317	60.8535122	61.46614634	62.06936585	62.64497561	63.17787805	63.66302439
Spain	ESP	69.10926829	69.4804878	69.51902439	69.68121951	70.3997561	70.80926829	71.05512195	71.25292683	71.53780488	71.05756098	72.02731707	71.6302439	72.81804878	72.61073171	72.9697561	73.31878049	73.64268293	74.13195122	74.29560976	74.81878049	75.34926829	75.52853659	76.13414634	75.90902439	76.29536585	76.2595122	76.5104878	76.72804878	76.74707317	76.81365854	76.83756098	76.97121951	77.41	77.54658537	77.90146341	77.98073171	78.1204878	78.60414634	78.66585366	78.71707317	78.96585366	79.36829268	79.56829268	79.6195122	79.87073171	80.17073171	80.82195122	80.87317073	81.17560976	81.47560976	81.62682927	82.47560976	82.42682927	83.07804878	83.07804878
Estonia	EST	67.90597561	68.36285366	68.74204878	69.05407317	69.30992683	69.51712195	69.68068293	69.80212195	69.88292683	69.92760976	69.93660976	69.90534146	69.83331707	69.72507317	69.59117073	69.4437561	69.29243902	69.15136585	69.03219512	68.946	68.91407317	68.97804878	69.12682927	69.37560976	69.27804878	69.3804878	70.08536585	70.64390244	70.69756098	70.03902439	69.47560976	69.37317073	68.86341463	67.9097561	66.5	67.54390244	69.61219512	69.8097561	69.35853659	70.06341463	70.41707317	70.25853659	70.90487805	71.31707317	71.9097561	72.56829268	72.69146341	72.81463415	73.77073171	74.82439024	75.42926829	76.22926829	76.32682927	77.14146341	77.23902439
Ethiopia	ETH	38.40570732	39.06914634	39.69865854	40.27780488	40.79807317	41.25597561	41.65597561	42.01453659	42.34314634	42.6472439	42.93134146	43.19990244	43.45092683	43.67943902	43.88043902	44.03146341	44.10402439	44.09214634	44.00685366	43.87312195	43.74041463	43.67017073	43.70787805	43.882	44.196	44.62990244	45.14368293	45.67841463	46.19212195	46.66631707	47.09956098	47.50536585	47.9132439	48.34770732	48.81329268	49.3055122	49.80995122	50.31804878	50.83029268	51.35758537	51.93034146	52.58692683	53.3482439	54.21921951	55.18982927	56.23656098	57.32492683	58.408	59.44692683	60.41578049	61.29612195	62.08302439	62.79353659	63.44219512	64.03502439
European Union	EUU	69.27954395	69.58937012	69.51456838	69.75930074	70.22603602	70.33689557	70.56733338	70.67725898	70.72345628	70.67886356	70.99791646	71.10600402	71.41381483	71.53396135	71.82454645	71.92026905	72.12487553	72.40873981	72.52419889	72.76832287	72.862703	73.20235288	73.46395216	73.52753381	73.80301737	73.87723675	74.14497599	74.38688872	74.57457652	74.73760163	74.85923994	74.96779186	75.28681784	75.39359425	75.68926832	75.8133933	76.06554942	76.35870711	76.59362933	76.8235723	77.15746403	77.49263341	77.60548207	77.69290756	78.19223402	78.36387107	78.73775068	78.96821027	79.18305105	79.44111757	79.72474907	80.28969817	80.3078603	80.58953364	80.67381364
Fragile and conflict affected situations	FCS	40.88189206	41.39672016	41.93607892	42.50573602	43.10495682	43.726541	44.35811705	44.98296304	45.58783274	46.1668517	46.71758209	47.24377185	47.75235131	48.24723622	48.72673528	49.1881445	49.62680228	50.04244713	50.44133024	50.83242467	51.2257373	51.73704584	52.15144893	52.57198072	52.99074639	53.3969092	53.78104175	54.13851186	54.45386329	54.73617854	55.08201688	55.29308285	55.47135716	55.62510436	55.76098156	55.88810078	56.0178379	56.16055102	56.31751969	56.49140473	56.72216964	56.99045027	57.29694989	57.63697593	58.00497671	58.39419689	58.79860275	59.20782178	59.61122013	59.99928587	60.3684597	60.71989223	61.06067248	61.39444507	61.7210708
Finland	FIN	68.8197561	68.84414634	68.57780488	69.01268293	69.22097561	68.97780488	69.47707317	69.66658537	69.61634146	69.50341463	70.1795122	70.01756098	70.70731707	71.22365854	71.13487805	71.67365854	71.81292683	72.3502439	72.89707317	73.15536585	73.44	73.74658537	74.29804878	74.20097561	74.51902439	74.22292683	74.56	74.59195122	74.57707317	74.79219512	74.81317073	75.22756098	75.45536585	75.70512195	76.39560976	76.4095122	76.69341463	76.87853659	77.09073171	77.29121951	77.46585366	77.96585366	78.1195122	78.36829268	78.71463415	78.81707317	79.21463415	79.26341463	79.56829268	79.7195122	79.87073171	80.47073171	80.62682927	80.97560976	81.12926829
Fiji	FJI	55.9584878	56.39273171	56.81746341	57.23217073	57.63885366	58.03602439	58.42619512	58.80834146	59.1824878	59.54860976	59.9062439	60.25239024	60.58802439	60.91214634	61.22621951	61.53217073	61.83297561	62.12958537	62.42397561	62.71765854	63.00863415	63.29646341	63.57817073	63.85334146	64.11997561	64.37909756	64.62970732	64.87329268	65.11134146	65.34385366	65.57085366	65.79331707	66.0112439	66.22414634	66.43353659	66.63890244	66.8402439	67.03756098	67.23085366	67.42012195	67.60585366	67.788	67.96709756	68.14314634	68.31768293	68.49178049	68.6665122	68.84341463	69.02202439	69.20285366	69.38436585	69.565	69.74321951	69.91792683	70.08912195
France	FRA	69.86829268	70.11707317	70.31463415	70.51463415	70.66341463	70.81219512	70.96097561	71.16097561	71.3097561	71.45853659	71.65853659	71.90731707	72.10731707	72.35609756	72.60487805	72.85365854	73.10243902	73.35121951	73.60243902	73.85121951	74.05121951	74.3	74.5	74.8	75	75.3	75.6	75.8	76.1	76.34878049	76.6	76.84878049	77.1	77.3	77.64878049	77.75121951	77.95365854	78.30487805	78.60487805	78.75609756	79.05609756	79.15853659	79.26097561	79.11463415	80.16341463	80.16341463	80.81219512	81.11219512	81.21463415	81.41463415	81.66341463	82.11463415	81.96829268	82.2195122	82.37317073
Faroe Islands	FRO														74.49756098					75.98536585								75.26585366	75.46585366	75.71463415	75.91463415	76.11463415	76.36341463	76.61463415	76.91463415	77.16585366	77.36585366	77.61707317	77.82195122	78.02682927	78.23170732	78.43658537	78.64146341	78.84390244	78.94390244	79.14146341	79.2902439	79.58780488	79.83658537	80.13658537	80.38780488	80.63902439	80.93902439	81.1902439	81.44146341	81.69268293
"Micronesia, Fed. Sts."	FSM	57.58658537	57.98558537	58.38358537	58.78158537	59.17958537	59.57858537	59.98158537	60.38758537	60.79758537	61.21158537	61.63358537	62.07058537	62.52058537	62.97558537	63.42658537	63.85458537	64.23958537	64.56758537	64.83358537	65.03658537	65.18358537	65.28958537	65.37358537	65.45358537	65.53958537	65.63658537	65.74558537	65.85858537	65.97258537	66.08458537	66.19758537	66.31012195	66.42265854	66.53570732	66.6482439	66.7597561	66.86770732	66.97160976	67.07290244	67.17263415	67.2752439	67.38426829	67.50373171	67.63514634	67.77602439	67.92436585	68.07419512	68.2204878	68.35926829	68.48953659	68.61226829	68.731	68.85070732	68.97339024	69.10107317
Gabon	GAB	39.57012195	39.92804878	40.374	40.92495122	41.58541463	42.34439024	43.17936585	44.05234146	44.93331707	45.80380488	46.65526829	47.4867561	48.31073171	49.13470732	49.95868293	50.78514634	51.61460976	52.44656098	53.2795122	54.11095122	54.94690244	55.79539024	56.65139024	57.50195122	58.32607317	59.09426829	59.77102439	60.33485366	60.76978049	61.07036585	61.24014634	61.29168293	61.2545122	61.15668293	61.01419512	60.82914634	60.59209756	60.30302439	59.97680488	59.64131707	59.3394878	59.11670732	59.00280488	59.01907317	59.17378049	59.46804878	59.88707317	60.39278049	60.94919512	61.53146341	62.12082927	62.70509756	63.28073171	63.84358537	64.38339024
United Kingdom	GBR	71.12682927	70.87804878	70.92682927	70.82682927	71.62439024	71.62439024	71.57317073	72.12439024	71.72439024	71.72195122	71.97317073	72.27317073	72.12439024	72.32439024	72.52439024	72.72439024	72.77560976	73.22439024	73.17560976	73.27560976	73.67560976	74.02682927	74.17804878	74.37804878	74.77804878	74.62926829	74.92926829	75.2804878	75.3804878	75.58292683	75.8804878	76.08292683	76.43414634	76.38536585	76.88536585	76.83658537	77.08780488	77.21097561	77.1902439	77.3902439	77.74146341	77.99268293	78.14390244	78.44634146	78.74634146	79.04878049	79.24878049	79.44878049	79.6	80.05121951	80.40243902	80.95121951	80.90487805	81.00487805	81.05609756
Georgia	GEO	63.43185366	63.83185366	64.23434146	64.63882927	65.04180488	65.43678049	65.8187561	66.1822439	66.52573171	66.84921951	67.15921951	67.46619512	67.77717073	68.09112195	68.40258537	68.69456098	68.94358537	69.13565854	69.26629268	69.3394878	69.3762439	69.40402439	69.44929268	69.52804878	69.6412439	69.77485366	69.90080488	69.99263415	70.03534146	70.03246341	69.99960976	69.96082927	69.94773171	69.98234146	70.07568293	70.23273171	70.45195122	70.71473171	71.0035122	71.30721951	71.61582927	71.91826829	72.21107317	72.4902439	72.75029268	72.9902439	73.21214634	73.42102439	73.62143902	73.81541463	74.00243902	74.18204878	74.35270732	74.51390244	74.66863415
Ghana	GHA	45.83146341	46.26670732	46.68253659	47.07843902	47.45336585	47.80763415	48.14097561	48.4552439	48.75641463	49.04807317	49.33497561	49.62195122	49.91229268	50.20729268	50.5095122	50.81395122	51.11546341	51.40982927	51.69729268	51.98178049	52.27178049	52.57831707	52.91043902	53.27368293	53.6704878	54.10970732	54.60268293	55.13731707	55.69363415	56.24717073	56.75163415	57.15726829	57.43678049	57.57980488	57.59482927	57.50270732	57.34078049	57.1642439	57.02392683	56.95370732	56.98709756	57.14760976	57.42043902	57.78517073	58.22236585	58.70104878	59.18421951	59.63585366	60.03041463	60.35546341	60.60997561	60.808	60.97702439	61.14207317	61.31163415
Gibraltar	GIB																																																							
