Y	"Iceland Population | Actual Value | Historical Data | ForecastThe total population in <location>Iceland</location> was last recorded at <number>0.3 million</number> people in 2012 from 0.2 million in 1960 , changing 78 percent during the last 50 years ."	Iceland	Iceland	population	321857	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	300000	0.06790904	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-iceland.json
Y	"Lithuania Population | Actual Value | Historical Data | ForecastThe total population in <location>Lithuania</location> was last recorded at <number>3.0 million</number> people in 2012 from 2.8 million in 1960 , changing 8 percent during the last 50 years ."	Lithuania	Lithuania	population	3199342	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	3000000	0.062307187	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-lithuania.json
Y	"Lithuania - Location and size , Population , Financial services , Travel The population of <location>Lithuania</location> was estimated at <number>3,620,800</number> in July of 2000 but the population is decreasing , that is the growth rate is negative -LRB- -0.29 percent -RRB- ."	Lithuania	Lithuania	population	3199342	1	[u'LOCATION_SLOT~-prep_of+population~-nsubjpass+estimated~prep_at+NUMBER_SLOT']	3620800	0.131732713	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-lithuania.json
N	it extends 373 kilometers from the east to the ... population of <location>Lithuania</location> is <number>3</number> 349 872 .	Lithuania	Lithuania	population	3199342	1	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	3	0.999999062	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-lithuania.json
N	Total Population - Lithuania - MECOmeterValue & RankThe Total Population of <location>Lithuania</location> is <number>3.52</number> -LRB- millions of -RRB- with a global rank of 132 .	Lithuania	Lithuania	population	3199342	1	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	3.52	0.9999989	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-lithuania.json
Y	"Macao Population | Actual Value | Historical Data | ForecastThe total population in <location>Macao</location> was last recorded at <number>0.6 million</number> people in 2012 from 0.2 million in 1960 , changing 241 percent during the last 50 years ."	Macao	Macau	population	555731	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	600000	0.079659044	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-macau.json
Y	"Macau - Location and size , Population , Industry , Manufacturing The population of <location>Macau</location> , which is virtually all urban-based , was estimated at <number>445,594</number> in July 2000 ."	Macau	Macau	population	555731	1	[u'LOCATION_SLOT~-prep_of+population~-nsubjpass+estimated~prep_at+NUMBER_SLOT']	445594	0.198184013	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-macau.json
Y	"Slovakia Population | Actual Value | Historical Data | ForecastThe total population in <location>Slovakia</location> was last recorded at <number>5.4 million</number> people in 2013 from 4.1 million in 1960 , changing 31 percent during the last 50 years ."	Slovakia	Slovakia	population	5440000	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	5400000	0.007352941	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-slovakia.json
Y	"The population of <location>Slovakia</location> is <number>5,488,339</number> people ."	Slovakia	Slovakia	population	5440000	2	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	5488339	0.008885846	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-slovakia.json
Y	"Sri Lanka Population | Actual Value | Historical Data | ForecastThe total population in <location>Sri Lanka</location> was last recorded at <number>20.3 million</number> people in 2012 from 9.9 million in 1960 , changing 105 percent during the last 50 years ."	Sri Lanka	Sri Lanka	population	20328000	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	20300000	0.00137741	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-sri-lanka.json
Y	"How many people live in Sri Lanka , a country in the continent of Asia?The population of <location>Sri Lanka</location> is <number>21,675,648</number> people ."	Sri Lanka	Sri Lanka	population	20328000	1	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	21675648	0.066295159	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-sri-lanka.json
Y	Population of Sri Lanka - Srilanka People - Sri Lanka TourismAccording to the latest estimates <location>Sri Lanka</location> has a population of about <number>20 million</number> .	Sri Lanka	Sri Lanka	population	20328000	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	20000000	0.01613538	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-sri-lanka.json
Y	"Sri Lanka country brief - Department of Foreign Affairs and TradeThe population of <location>Sri Lanka</location> is <number>20.27 million</number> , with 2.3 million people living in the capital city of Colombo ."	Sri Lanka	Sri Lanka	population	20328000	1	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	20270000	0.002853207	htmlPages2textPARSEDALL/http:||savedwebhistory.org|k|population-of-sri-lanka.json
Y	"<location>Suriname</location> has a population of approximately <number>560,000</number> , most of whom live on the country 's north coast , where the capital Paramaribo is located ."	Suriname	Suriname	population	529419	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	560000	0.057763322	htmlPages2textPARSEDALL/http:||schools-wikipedia.org|wp|s|Suriname.htm.json
Y	"<location>Mongolia</location> only has a population of less than <number>3 million</number> , it does not even have street addresses , full of nomads , and yet these luxury brands are already setting up shops expecting to make profits ?"	Mongolia	Mongolia	population	2892876	1	[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT']	3000000	0.037030277	htmlPages2textPARSEDALL/http:||seekingalpha.com|article|2410365-mongolia-growth-group-profiting-from-the-land-of-luxury-blue-sky-promise.json
Y	"The total population in <location>Colombia</location> was last recorded at <number>47.1 million</number> people in 2012 from 16.0 million in 1960 , changing 194 percent during the last 50 years ."	Colombia	Colombia	population	46366364	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	47100000	0.015822591	htmlPages2textPARSEDALL/http:||seo-pers.com|?q=colombia+population+2014.json
Y	"The total population in <location>Indonesia</location> was last recorded at <number>247.4 million</number> people in 2013 from 93.1 million in 1960 , changing 166 percent during the last 50 years ."	Indonesia	Indonesia	population	246864191	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	247400000	0.002170461	htmlPages2textPARSEDALL/http:||seo-pers.com|?q=population+of+indonesia+2014.json
Y	"<location>Seychelles</location> has an estimated population of <number>86,525</number> ."	Seychelles	Seychelles	population	86000	1	[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT']	86525	0.006104651	htmlPages2textPARSEDALL/http:||simple.wikipedia.org|wiki|Seychelles.json
Y	"The population of <location>Lithuania</location> is <number>3,620,756</number> ."	Lithuania	Lithuania	population	3199342	3	"[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT', u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	3620756	0.13171896	htmlPages2textPARSEDALL/http:||sistercities.lacity.org|html|20.htm.json
Y	"<location>Honduras</location> has an estimated population of <number>7,483,763</number> -LSB- ii -RSB- and is ranked 105th on the International Monetary Fund棠 cents 题 $ 题 s list of countries by Gross Domestic Product -LRB- GDP -RRB- -LRB- derived from purchasing-power-parity calculations -RRB- with $ 21.613 billion , compared to the American $ 13,543.330 billion and the Canadian $ 1,217.069 billion ."	Honduras	Honduras	population	7754687	1	[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT']	7483763	0.034936807	htmlPages2textPARSEDALL/http:||socialclothes.wikispaces.com|Republic+of+Honduras.json
N	"In fact , there was a public announcement about the HIV status of the person who was later deported from Lesotho .3 1.2 Demography <location>Lesotho</location> has an estimated population of 1.8 million <number>.4</number> The overall adult prevalence rate was estimated to be 棠 题 ..."	Lesotho	Lesotho	population	2193843	1	[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT']	0.4	0.999999818	htmlPages2textPARSEDALL/http:||sv.cyclopaedia.net|wiki|Demographics_of_Lesotho.json
Y	"The total population in <location>Namibia</location> was last recorded at <number>2.3 million</number> people in 2012 from 0.6 million in 1960 , changing 277 percent during the last 50 years ."	Namibia	Namibia	population	2259000	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	2300000	0.018149624	htmlPages2textPARSEDALL/http:||sv.cyclopaedia.net|wiki|Demographics_of_Namibia.json
Y	"<location>Kiribati</location> has a population of around <number>100,000</number> , nearly half of which live densely concentrated in Tarawa and the remainder widely dispersed on low 棠 题 ..."	Kiribati	Kiribati	population	101093	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	100000	0.010811827	htmlPages2textPARSEDALL/http:||sv.cyclopaedia.net|wiki|Geography_of_Kiribati.json
Y	"The <location>Central African Republic</location> , for example , has a population of less than <number>4.5 million</number> in an area almost the size of France ."	Central African Republic	Central African Republic	population	4486837	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	4500000	0.002933692	htmlPages2textPARSEDALL/http:||thebreakthrough.org|index.php|programs|conservation-and-development|population-bomb-so-wrong|.json
Y	"According to the provisional results , <location>Myanmar</location> now has a population of <number>51.41 million</number> , falling short of the estimated 60 million previously believed to be living in the country that was once all but closed off to the world ."	Myanmar	Myanmar	population	52797319	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	51410000	0.026276315	htmlPages2textPARSEDALL/http:||thediplomat.com|2014|09|myanmars-controversial-census|.json
Y	"The total population in <location>United Arab Emirates</location> was last recorded at <number>9.2 million</number> people in 2012 from 0.1 million in 1960 , changing 10133 percent during the last 50 years ."	United Arab Emirates	United Arab Emirates	population	7890924	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	9200000	0.165896415	htmlPages2textPARSEDALL/http:||tr.cyclopaedia.net|wiki|Demographics_of_the_United_Arab_Emirates.json
Y	"The total population of <location>Brunei</location> in 1998 was estimated at <number>324,000</number> , growing at around 3.1 % ."	Brunei	Brunei	population	405938	1	[u'LOCATION_SLOT~-prep_of+population~-nsubjpass+estimated~prep_at+NUMBER_SLOT']	324000	0.201848558	htmlPages2textPARSEDALL/http:||training.itcilo.it|actrav_cdrom1|english|global|emp|brunei.htm.json
Y	The population of <location>Laos</location> is <number>6.3 million</number> people -LRB- estimated mid-2009 -RRB- with an annual growth rate of 2.4 % .	Laos	Laos	population	6288037	2	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	6300000	0.001902502	htmlPages2textPARSEDALL/http:||trekvietnamtour.com|en|Guide-culturel-du-Laos|laos-population.html.json
Y	"The total population in <location>Romania</location> was last recorded at <number>20.0 million</number> people in 2013 from 18.4 million in 1960 , changing 9 percent during the last 50 ..."	Romania	Romania	population	21380000	4	"[u'""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'""total"",""population"",""in"",LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people""', u'LOCATION_SLOT,""was"",""last"",""recorded"",""at"",NUMBER_SLOT,""people"",""in""']"	20000000	0.064546305	htmlPages2textPARSEDALL/http:||tukangblog.blg.lt|cari|Population_of_Romania_2014.html.json
Y	<location>Saudi Arabia</location> has a population of <number>26.1 million</number> and Iran has a population of 77.8 million compared to the UAE 's population of 5.1 million .	Saudi Arabia	Saudi Arabia	population	28082541	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	26100000	0.070596924	htmlPages2textPARSEDALL/http:||uaealex.weebly.com|inflation-unemployment--gdp.html.json
Y	<location>Saudi Arabia</location> has a population of <number>26.1 million</number> and <location>Iran</location> has a population of <number>77.8 million</number> compared to the UAE 's population of 5.1 million .	Iran	Iran	population	76424443	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	77800000	0.017998914	htmlPages2textPARSEDALL/http:||uaealex.weebly.com|inflation-unemployment--gdp.html.json
N	Density population of <location>Ukraine</location> is <number>73</number> people per km2 .	Ukraine	Ukraine	population	45706100	1	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	73	0.999998403	htmlPages2textPARSEDALL/http:||ukraine-travel-secrets.com|ukraine-population.html.json
N	"Total Population of <location>Senegal</location> is <number>73</number> , 74 , 75 , 76 ."	Senegal	Senegal	population	12767556	1	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	73	0.999994282	htmlPages2textPARSEDALL/http:||ulipuniv.websitez.biz|population-growth-rate-of-senegal.php.json
Y	"Based on a 2010 revision of World Population Prospects , the population of <location>Zimbabwe</location> was estimated by the United Nations at <number>12,576,000</number> in 2010 ."	Zimbabwe	Zimbabwe	population	12754378	1	[u'LOCATION_SLOT~-prep_of+population~-nsubjpass+estimated~prep_at+NUMBER_SLOT']	12576000	0.013985629	htmlPages2textPARSEDALL/http:||us.wow.com|wiki|Demographics_of_Zimbabwe.json
Y	"As of 2011 -LSB- update -RSB- , the population of <location>Singapore</location> is <number>5.18</number> 题 million people , of whom 3.25 题 million -LRB- 63 % -RRB- are citizens while the rest -LRB- 37 % -RRB- are permanent residents or foreign workers ."	Singapore	Singapore	population	5312400	2	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	5.18	0.999999025	htmlPages2textPARSEDALL/http:||w3singapore.com|demographics.php.json
N	"According to eleventh census held recently , the total Population of <location>Nepal</location> is <number>2</number> crore 66 lakhs ."	Nepal	Nepal	population	30485798	1	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	2	0.999999934	htmlPages2textPARSEDALL/http:||wapnepal.com|info|population-nepal-2crore-66-lakhs.json
Y	"According to the Population Research Bureau挞 $ s 2010 World Population Datasheet , the population of <location>Vietnam</location> is <number>88.9 million</number> ."	Vietnam	Vietnam	population	87840000	2	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	88900000	0.012067395	htmlPages2textPARSEDALL/http:||wasatchecon.wordpress.com|2010|10|15|vietnam-population-distribution|.json
Y	"According to the CIA , as of this past summer the population of the <location>USA</location> was estimated at <number>307,212,123</number> and the population of Russia at 140,041,247 ."	USA	United States of America	population	313914040	1	[u'LOCATION_SLOT~-prep_of+population~-nsubjpass+estimated~prep_at+NUMBER_SLOT']	307212123	0.021349529	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|How_big_is_Russia_compare_to_the_US_in_population.json
N	"According to the CIA , as of this past summer the population of the <location><location>USA</location></location> was estimated at <number>307,212,123</number> and the population of Russia at <number>140,041,247</number> ."	USA	United States of America	population	313914040	1	[u'LOCATION_SLOT~-prep_of+population~-nsubjpass+estimated~prep_at+NUMBER_SLOT']	140041247	0.55388664	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|How_big_is_Russia_compare_to_the_US_in_population.json
Y	"According to the CIA , as of this past summer the population of the <location>USA</location> was estimated at <number>307,212,123</number> and the population of Russia at 140,041,247 ."	USA	United States of America	population	313914040	1	[u'LOCATION_SLOT~-prep_of+population~-nsubjpass+estimated~prep_at+NUMBER_SLOT']	307212123	0.021349529	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|How_big_is_Russia_compare_to_the_US_in_population.json
N	"According to the CIA , as of this past summer the population of the <location><location>USA</location></location> was estimated at <number>307,212,123</number> and the population of Russia at <number>140,041,247</number> ."	USA	United States of America	population	313914040	1	[u'LOCATION_SLOT~-prep_of+population~-nsubjpass+estimated~prep_at+NUMBER_SLOT']	140041247	0.55388664	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|How_big_is_Russia_compare_to_the_US_in_population.json
Y	"the population of <location>Bolivia</location> is <number>9,247,816</number> people"	Bolivia	Bolivia	population	10088108	2	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	9247816	0.083295302	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|Population_of_Bolivia.json
Y	"the population of <location>Bolivia</location> is <number>9,247,816</number> people"	Bolivia	Bolivia	population	10088108	2	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	9247816	0.083295302	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|Population_of_Bolivia.json
Y	"The Population of <location>Turkmenistan</location> is <number>7,000,867,342</number>"	Turkmenistan	Turkmenistan	population	5105301	3	"[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT', u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	7000867342	1370.293748	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|Population_of_Turkmenistan.json
Y	"The Population of <location>Turkmenistan</location> is <number>7,000,867,342</number>"	Turkmenistan	Turkmenistan	population	5105301	3	"[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT', u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	7000867342	1370.293748	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|Population_of_Turkmenistan.json
Y	"<location>Chad</location> has a population of <number>11,274,106</number>"	Chad	Chad	population	11525496	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	11274106	0.021811643	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|The_population_of_Chad.json
Y	"<location>Chad</location> has a population of <number>11,274,106</number>"	Chad	Chad	population	11525496	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	11274106	0.021811643	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|The_population_of_Chad.json
Y	"According to the CIA 's website , the population of <location>Norway</location> -LRB- as of July 2008 -RRB- is <number>4,644,457</number> ."	Norway	Norway	population	5063709	1	[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT']	4644457	0.082795437	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|The_population_of_norway.json
Y	"According to the CIA 's website , the population of <location>Norway</location> -LRB- as of July 2008 -RRB- is <number>4,644,457</number> ."	Norway	Norway	population	5063709	1	[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT']	4644457	0.082795437	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|The_population_of_norway.json
Y	"As of 2013 , the population of <location>Azerbaijan</location> is <number>9,356,500</number> ."	Azerbaijan	Azerbaijan	population	9168000	2	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	9356500	0.020560646	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_azerbaijan_population.json
Y	"16,746,491 As of an estimate from July 2008 , the population of <location>Chile</location> is <number>16,454,143</number> ."	Chile	Chile	population	17402630	2	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	16454143	0.054502509	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_Chiles_population_today.json
Y	The population of <location>South Africa</location> in 2013 is <number>50.59 million</number> .	South Africa	South Africa	population	50586757	1	"[u'""the"",""population"",""of"",LOCATION_SLOT,""in"",""DATE"",""is"",NUMBER_SLOT']"	50590000	6.41E-05	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_Spain's_population_in_2013.json
Y	"<location>Brunei</location> has a population of <number>381,371</number> -LRB- July 2008 estimate -RRB- ."	Brunei	Brunei	population	405938	2	"[u'LOCATION_SLOT~-nsubj+has~dobj+population~prep_of+NUMBER_SLOT', u'LOCATION_SLOT~-nsubj+*extend*a~det+has~dobj+population~prep_of+NUMBER_SLOT']"	381371	0.060519094	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_the_GDP_in_brunei.json
Y	The population of <location>South Africa</location> in 2013 is <number>50.59 million</number> .	South Africa	South Africa	population	50586757	1	"[u'""the"",""population"",""of"",LOCATION_SLOT,""in"",""DATE"",""is"",NUMBER_SLOT']"	50590000	6.41E-05	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_the_population_growth_of_South_Africa.json
Y	"Per the CIA World Factbook , the population of <location>Ghana</location> is <number>23,382,848</number> ."	Ghana	Ghana	population	24965816	2	"[u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	23382848	0.063405418	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_the_population_growth_rate_in_Ghana.json
Y	"As of mid-January 2014 , the estimated population of <location>Australia</location> is <number>23,353,673</number> ."	Australia	Australia	population	23059862	2	"[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT', u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	23353673	0.01274123	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_the_population_in_Australia_for_2014.json
Y	"As of mid-January 2014 , the estimated population of <location>Australia</location> is <number>23,353,673</number> ."	Australia	Australia	population	23059862	2	"[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT', u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	23353673	0.01274123	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_the_population_in_Australia_for_2014.json
Y	"The population of <location>Equatorial Guinea</location> is <number>633,441</number> ."	Equatorial Guinea	Equatorial Guinea	population	720213	3	"[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT', u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	633441	0.120481024	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_the_population_in_Equatorial_guinea.json
Y	"The population of <location>Equatorial Guinea</location> is <number>633,441</number> ."	Equatorial Guinea	Equatorial Guinea	population	720213	3	"[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT', u'""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT', u'""the"",""population"",""of"",LOCATION_SLOT,""is"",NUMBER_SLOT']"	633441	0.120481024	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_the_population_in_Equatorial_guinea.json
Y	The estimated population of <location>Afghanistan</location> is approximately <number>32 million</number> .	Afghanistan	Afghanistan	population	31108077	1	[u'LOCATION_SLOT~-prep_of+*extend*is~cop+population~-nsubj+NUMBER_SLOT']	32000000	0.02867175	htmlPages2textPARSEDALL/http:||wiki.answers.com|Q|What_is_the_population_of_Afghanistan.json
